city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Ipswich,United States,a ghost named Mr. Finch haunts the building. he lived there 100 years ago.,Ipswich Light Company,Massachusetts,MA,-70.8695947,42.6985523,-70.8411558,42.6791832,False,False,0100/03/13,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lakeville,United States,"On Rt. 105, 1 mile south of I-495. Closed due to under funding, the buildings on the grounds of The Old Lakeville Hospital are still home to some that died there. Passerby's, and the security guards out front, have seen many images in the windows, including a window spattered with blood, or many patients staring down at them. Upon exploration of the buildings to find these trespassers, there is never anyone there. During many explorations, people have seen weird lights, heard sounds of people screaming crying or walking or running, some rooms with no windows have had light coming from under the door until the door was opened, especially 3rd floor operating rooms. A private company has bought the land and posted NO TRESSPASSING, but most of the buildings are easily accessed, and the only security is a guy out front in a trailer. - February 2007 Update: Lakeville is pretty heavily patrolled by private security. It's not a great place to recommend that people ghost hunt. Get permission first.",Old Lakeville Hospital,Massachusetts,MA,-70.9455146,41.84059,-70.9495226,41.8459169,True,True,0105/01/13,6,Unknown,Ghost (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lancaster,United States,old man blood killed many families and hung there bodies from the trees in this forest. Police eventually caught him but he escaped from a mental hospital some years later and was killed when he was found hanging more bodies. Late in the evening to early morning hours if you visit the stone entering Blood forest you can see images of bodies hanging from the trees. Shadows all around and even screams from old man blood’s victims. There have only been a few sightings of old man blood but his spirit is known to run when approached.,Blood forest,Massachusetts,MA,-71.7110435,42.4724011,-71.6731242,42.4556452,True,True,2025/01/01,0,Morning,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lancaster,United States,"This place is a private residential school for DSS and DYS children. There are several buildings on it's campus, but the building is called The Manor. It is over a hundred years old and is the size of a mansion. There is a girl about the age of 6 who runs out of one of the bedrooms at nighttime. She is in a long nightgown and wearing a nightcap. There is another girl downstairs who roams one of the units for the older girls. She just passes through...always at the same time of night. Up on the third floor, furniture is moved around, windows are opened, you can hear footsteps, and in one certain spot on the second floor, right above you, it sounds like somebody dropping something. Outside, only on certain nights...not all the time, on the third floor in one of the windows is a faint blue glow.",Dr. Franklin Perkin's School,Massachusetts,MA,-71.6718776,42.4622692,-71.6731242,42.4556452,True,False,2025/03/06,0,Night,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lancaster,United States,You must go up the hill to the top. Typically if you come down the hill you will be chased by some mad man with and axe. When you look back the guy typically will disappear. Or in some cases you will only hear some kids screaming and the sound of and axe. Also if you go onto the Road George Hill Rd. on the right on the side of the road you will see a Stone with a Massacre written on the stone.,George hill,Massachusetts,MA,-71.6897195,42.447575,-71.6731242,42.4556452,True,True,2025/01/01,0,Unknown,Unknown (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Leicester,United States,"3 little kids turn heat up and down, play with lights, move things around, bother guests, some say they have had sightings. Ghosts don’t seem to like some guests and weird things happen... stuff flies across room.",Becker College Lane House,Massachusetts,MA,-71.90374179999999,42.2479841,-71.90868429999999,42.245926,False,True,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Leicester,United States,"It is said that this cemetery leads through the gates of hell. The cemetery got its name because of the spider like web patterns on the gates. There is supposedly a tree there called ""The Hanging Tree"" where someone had committed suicide by hanging themselves to this tree. There is a river located in the far end of the cemetery that is called ""The River Stix"" quoted from the bible. There is on tree near the cemetery that if you put a certain type of stone upon it you will be able to see the devil himself and he will talk to you. Children have been heard laughing in the cemetery at night and howling has been heard as well as spirits and mysterious fog.",Spider Gates cemetery,Massachusetts,MA,-71.8959903,42.2633796,-71.90868429999999,42.245926,True,True,2025/01/01,1,Night,Ghost (Male),Suicide,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lenox,United States,"An eleven year old girl, whose last name is Sloane died from a disease in a hotel room there. The building on the right, which is right next to Sloane's Tavern. A open diner place. They say people have heard squeaks, as apposed to be her own language. Even my dad did. He works as a carpenter there.",Cranewell Resort,Massachusetts,MA,-73.2672359,42.341822,-73.2848762,42.35646089999999,True,False,2025/01/01,2,Unknown,Unknown (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lenox,United States,There is a cemetery onto of October Mountain that’s is supposedly haunted. There are many stories of people hearing humming noises and seeing ghostly figures of children.,October Mountain Cemetery,Massachusetts,MA,-73.2244777,42.3490804,-73.2848762,42.35646089999999,True,True,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lenax,United States,"High Point was built in 1910. Reports of hearing voices, lights turning on and off in the bathroom, see apparitions of people looking out the windows, feelings of being touched, and cold spots. - September 2005 Warning / Update: the Old High Point mansion has been converted into a Residential Treatment Facility for teenage boys. The facility is now owned by Hillcrest Educational Centers. It has been reported to us that through the summer and early fall during the nights kids have been caught on the property looking into the windows and walking around in the woods with flash lights. There are people working at this facility 24 hours a day 365 days a year and If any people are caught on the property without permission they WILL be PROSECUTED to the fullest extent.",Pittsfield,Massachusetts,MA,-73.2453824,42.4500845,-73.2848762,42.35646089999999,True,True,2020/03/13,6,Night,Ghost (Male),Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lexington,United States,"A walk past Captain Smith's house is the spot where one of the very first confrontation between the British Regulars and the Militia. The Militia ambushed the ""Red Coats"" killing eight. British soldiers are buried along the trail. Reports of fear and anguish towards sun down when the battle took place. Also children are sometimes seen around Captain Smith's house.",Battle Road,Massachusetts,MA,-71.32152049999999,42.4579978,-71.2289641,42.4430372,False,True,1775/04/19,1,Unknown,"Unknown (Male, soldier)",Violence,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lincoln,United States,"very strange happenings. Red lights have been seen, and screams have been heard. One particular house, now taped off and watched by security, has been said to once been occupied by a family where the two youngest girls killed themselves. The house had been torn down and when they started to rebuild it, the ghost of the girls have been seen crying and flickering lights to show they were mad about the new house.",Cemetery; various houses,Massachusetts,MA,-71.30221399999999,42.427543,-71.3039469,42.4259283,True,True,2025/01/01,1,Unknown,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Littleton,United States,Reports of seeing a ghost appearing to be a farmer. This ghost has also been seen on neighboring Roads. A report was ran in the local newspaper and research was done to discover the past of the road and turned up that there was a farmer who was killed on this road. Reports of the sighting only occur at night.,Beaver Brook RD,Massachusetts,MA,-71.48218969999999,42.5623692,-71.5128022,42.5372893,False,True,2025/01/01,1,Night,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,Downstairs (where Mrs. Moriarty Art Class is) is haunted. It is said to be haunted from some lady. It only happens in the girls' bathroom cause a girl died.,Daley Middle School,Massachusetts,MA,-71.3367669,42.624336,-71.31617179999999,42.6334247,False,False,2025/01/01,0,Unknown,Ghost (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,Cries of adults and children are heard,Freedom Woods,Massachusetts,MA,,,-71.31617179999999,42.6334247,True,False,2025/01/01,1,Unknown,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,"The building is about 100 years old and when it is late at night, there have been numerous accounts of doors slamming when no one is in that part of that building. It is said that their is ghost occupying a consession stand and tends to walk up and down the hallways late at night when only the box office employees are working. There have been many accounts when patrons feeling someone tugging on their shirts during events!",Lowell Memorial Auditorium,Massachusetts,MA,-71.3041913,42.645133,-71.31617179999999,42.6334247,True,False,0800/02/13,0,Night,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,Was a cotton mill along time ago. Tourists and staff have reported seeing apportions of ghosts in the museum on the second floor.,Lowell National Park Boot Cotton Mill Museum,Massachusetts,MA,-71.3066893,42.6472986,-71.31617179999999,42.6334247,False,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,"The TV in the women area changes channels and goes on & off by itself. If you’re downstairs alone you will sometimes hear your name called. While in the shower you can see a shadow walk by. Things disappear and will reappear days later in a different spot. While sleeping some have had their beds shaken and blankets pulled down. A few people, while watching TV, have had their shirts tugged at. And once in a while the lights will flicker on & off and radio dials will change on there own.",Lowell transitional Living Center (Middlesex Shelter),Massachusetts,MA,-71.3124059,42.6409495,-71.31617179999999,42.6334247,True,True,2025/01/01,0,Unknown,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,Reports of a ghost in the girls bathroom.,St. Margaret School,Massachusetts,MA,-71.3329255,42.6278252,-71.31617179999999,42.6334247,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Lowell,United States,"Once Said to be a funeral home where they wake the dead bodies, Noises are heard pictures are thrown and Mirrors smash by themselves. Sights Of vanishing spirits call out names and appear mostly atnight time.",Washington Street,Massachusetts,MA,-71.3180174,42.63070279999999,-71.31617179999999,42.6334247,True,True,2025/05/13,1,Night,Ghost (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
